numero_de_cliente,clase_binaria,Label
31172879,NEG,0
31173407,NEG,0
31173602,NEG,0
31173668,NEG,0
31174120,NEG,0
31174437,NEG,0
31174541,NEG,0
31174676,NEG,0
31175408,NEG,0
31175666,NEG,0
31175983,NEG,0
31176175,NEG,0
31176278,NEG,0
31176715,NEG,0
31177309,NEG,0
31177359,NEG,0
31177579,NEG,0
31177683,NEG,0
31178320,NEG,0
31179341,NEG,0
31179461,NEG,0
31179684,NEG,0
31179703,NEG,0
31179784,NEG,0
31180664,NEG,0
31180708,NEG,0
31180720,NEG,0
31180824,NEG,0
31180837,NEG,0
31180862,NEG,0
31181082,NEG,0
31181578,NEG,0
31181999,NEG,0
31182172,NEG,0
31182665,NEG,0
31182794,NEG,0
31183177,NEG,0
27009876,NEG,0
27010178,NEG,0
27010454,NEG,0
27010533,NEG,0
27010727,NEG,0
27010781,POS,0
27010907,NEG,0
27010913,NEG,0
27010947,NEG,0
27011899,NEG,0
27012082,NEG,0
27012609,NEG,0
27012785,NEG,0
27012914,NEG,0
27013395,NEG,0
27013624,NEG,0
27014158,NEG,0
27014290,NEG,0
27014328,NEG,0
27014479,NEG,0
27015908,NEG,0
27016162,NEG,0
27016326,NEG,0
27017538,NEG,0
27017900,NEG,0
27017972,NEG,0
27017994,NEG,0
27018541,NEG,0
27018647,NEG,0
27018767,NEG,0
27019024,NEG,0
27019078,NEG,0
27021220,NEG,0
27021547,NEG,0
27023058,NEG,0
27023376,NEG,0
27024167,NEG,0
27024723,NEG,0
27024733,NEG,0
27025198,NEG,0
27025352,NEG,0
27025606,NEG,0
27026800,NEG,0
27027004,NEG,0
27027692,NEG,0
27027962,NEG,0
27027987,NEG,0
27028748,NEG,0
27029392,NEG,0
27030111,NEG,0
27030727,NEG,0
27031754,NEG,0
27032191,NEG,0
27033174,NEG,0
27033341,NEG,0
27033382,NEG,0
27033513,NEG,0
27033645,NEG,0
27033947,NEG,0
27034051,NEG,0
27034560,NEG,0
27034591,NEG,0
27035003,NEG,0
27035782,NEG,0
27036991,NEG,0
27037079,NEG,0
27037541,NEG,0
27037805,NEG,0
27037905,NEG,0
27038066,NEG,0
27038242,NEG,0
27038826,NEG,0
27039222,NEG,0
27039278,NEG,0
27039517,NEG,0
27039599,NEG,0
27039784,NEG,0
27039872,NEG,0
27040211,NEG,0
27040525,NEG,0
27042476,NEG,0
27042489,NEG,0
27042555,NEG,0
27042737,NEG,0
27043155,NEG,0
27043284,NEG,0
27045313,NEG,0
27045320,NEG,0
27045605,NEG,0
27045684,NEG,0
27046425,NEG,0
27047126,NEG,0
27047795,NEG,0
27048172,NEG,0
27048527,NEG,0
27049130,NEG,0
27049328,NEG,0
27049913,NEG,0
27050123,NEG,0
27050132,NEG,0
27050246,NEG,0
27050437,NEG,0
27051549,NEG,0
27051574,NEG,0
27051936,NEG,0
27053117,NEG,0
27054245,NEG,0
27054534,NEG,0
27054983,NEG,0
27055062,NEG,0
27055206,NEG,0
27055291,NEG,0
27055319,NEG,0
27055520,NEG,0
27056196,NEG,0
27056277,NEG,0
27057006,NEG,0
27057126,NEG,0
27057452,NEG,0
27057468,NEG,0
27057801,NEG,0
27058505,NEG,0
27058640,NEG,0
27058696,NEG,0
27059422,NEG,0
27059780,NEG,0
27059856,NEG,0
27060164,NEG,0
27060318,NEG,0
27060484,NEG,0
27060578,NEG,0
27060673,NEG,0
27060685,NEG,0
27060858,NEG,0
27061386,NEG,0
27061464,NEG,0
27061508,NEG,0
27061568,NEG,0
27061854,NEG,0
27061873,NEG,0
27061917,NEG,0
27062206,NEG,0
27062290,NEG,0
27062325,NEG,0
27062338,NEG,0
27062341,NEG,0
27062567,NEG,0
27062620,NEG,0
27062715,NEG,0
27062721,NEG,0
27062856,NEG,0
27062922,NEG,0
27062963,NEG,0
27063161,NEG,0
27063267,NEG,0
27063330,NEG,0
27063371,NEG,0
27063465,NEG,0
27064260,NEG,0
27064920,NEG,0
27065718,NEG,0
27065737,NEG,0
27065746,NEG,0
27066098,NEG,0
27066340,NEG,0
27066393,NEG,0
27066532,NEG,0
27066544,NEG,0
27066686,NEG,0
27066767,NEG,0
27067072,NEG,0
27067094,NEG,0
27067132,NEG,0
27067380,NEG,0
27068363,NEG,0
27069582,NEG,0
27069601,NEG,0
27069727,NEG,0
27069730,NEG,0
27069786,NEG,0
27069840,NEG,0
27069868,NEG,0
27069978,NEG,0
27070041,NEG,0
27070104,NEG,0
27070487,NEG,0
27070594,NEG,0
27070650,NEG,0
27071200,NEG,0
27071357,NEG,0
27071539,NEG,0
27071979,NEG,0
27071989,NEG,0
27072064,NEG,0
27072099,NEG,0
27072124,NEG,0
27072127,NEG,0
27072199,NEG,0
27072350,NEG,0
27072711,NEG,0
27072900,NEG,0
27072966,NEG,0
27073010,NEG,0
27073258,NEG,0
27073292,NEG,0
27073377,NEG,0
27073833,NEG,0
27073895,NEG,0
27075130,NEG,0
27075520,NEG,0
27076619,NEG,0
27076877,NEG,0
27077785,NEG,0
27077791,NEG,0
27077898,NEG,0
27078221,NEG,0
27078507,NEG,0
27078671,NEG,0
27079230,NEG,0
27079390,NEG,0
27080257,NEG,0
27081225,NEG,0
27081360,NEG,0
27081492,NEG,0
27081727,NEG,0
27081991,NEG,0
27082089,NEG,0
27082447,NEG,0
27082764,NEG,0
27083069,NEG,0
27083499,NEG,0
27084511,NEG,0
27084514,NEG,0
27084841,NEG,0
27085032,NEG,0
27085255,NEG,0
27085648,NEG,0
27085730,NEG,0
27086251,NEG,0
27086534,NEG,0
27086980,NEG,0
27087590,NEG,0
27087756,NEG,0
27088331,NEG,0
27088438,NEG,0
27088730,NEG,0
27088953,NEG,0
27089522,NEG,0
27089848,NEG,0
27089921,NEG,0
27091602,NEG,0
27092230,NEG,0
27092371,NEG,0
27092503,NEG,0
27092679,NEG,0
27092839,NEG,0
27092896,NEG,0
27093043,NEG,0
27093333,NEG,0
27093342,NEG,0
27093439,NEG,0
27093841,NEG,0
27094394,NEG,0
27096901,NEG,0
27097552,NEG,0
27097674,NEG,0
27097743,NEG,0
27098837,NEG,0
27101438,NEG,0
27101491,NEG,0
27101981,NEG,0
27103486,NEG,0
27103571,NEG,0
27103989,NEG,0
27104438,NEG,0
27104702,NEG,0
27105556,NEG,0
27105594,NEG,0
27106009,NEG,0
27106216,NEG,0
27106527,NEG,0
27106574,NEG,0
27106939,NEG,0
27106958,NEG,0
27107143,NEG,0
27107275,NEG,0
27107910,NEG,0
27108136,NEG,0
27108139,NEG,0
27108217,NEG,0
27108349,NEG,0
27108538,NEG,0
27108554,NEG,0
27109424,NEG,0
27109634,NEG,0
27109886,NEG,0
27109958,NEG,0
27110109,NEG,0
27110281,NEG,0
27110699,NEG,0
27110756,NEG,0
27110859,NEG,0
27111192,NEG,0
27111224,NEG,0
27111412,NEG,0
27111708,NEG,0
27111796,NEG,0
27111811,NEG,0
27111868,NEG,0
27111890,NEG,0
27112688,NEG,0
27112817,NEG,0
27114356,NEG,0
27114589,NEG,0
27114865,NEG,0
27115606,NEG,0
27116392,NEG,0
27116665,NEG,0
27116725,NEG,0
27116989,NEG,0
27117111,NEG,0
27118016,NEG,0
27118051,NEG,0
27118079,NEG,0
27118358,NEG,0
27118597,NEG,0
27118701,NEG,0
27118927,NEG,0
36688529,NEG,0
36689616,NEG,0
36689676,NEG,0
36690232,NEG,0
36690691,NEG,0
36691127,NEG,0
36691284,NEG,0
36691583,NEG,0
36691778,NEG,0
36691800,NEG,0
36692016,NEG,0
36692296,NEG,0
36693106,NEG,0
36693301,NEG,0
36695111,NEG,0
36695412,NEG,0
36695456,NEG,0
36695478,NEG,0
36695535,NEG,0
36696942,NEG,0
36697721,NEG,0
36698708,NEG,0
36698821,NEG,0
36698903,NEG,0
36699305,NEG,0
36699437,NEG,0
36700514,NEG,0
36700536,NEG,0
36700605,NEG,0
36700681,NEG,0
36700847,NEG,0
36701485,NEG,0
36702321,NEG,0
36702409,NEG,0
36702622,NEG,0
36702789,NEG,0
36703904,NEG,0
36705198,NEG,0
36705839,NEG,0
36705912,NEG,0
36705965,NEG,0
36706037,NEG,0
36706056,NEG,0
36706443,NEG,0
36706807,NEG,0
36706989,NEG,0
36707442,NEG,0
36707514,NEG,0
36707558,NEG,0
36707583,NEG,0
36707586,NEG,0
36707709,NEG,0
36707935,NEG,0
36708054,NEG,0
36708086,NEG,0
36708676,NEG,0
36708906,NEG,0
36709364,NEG,0
36709537,NEG,0
36709763,NEG,0
36709766,NEG,0
36710260,NEG,0
36710360,NEG,0
36710454,NEG,0
36710970,NEG,0
36711133,NEG,0
36711136,NEG,0
36711337,NEG,0
36711849,NEG,0
36711877,NEG,0
36711899,NEG,0
36712094,NEG,0
36712302,NEG,0
36712500,NEG,0
36712798,NEG,0
36712936,NEG,0
36713197,NEG,0
36713385,NEG,0
36713703,NEG,0
36714064,NEG,0
36714089,NEG,0
36714432,NEG,0
36714699,NEG,0
25577838,NEG,0
25578114,NEG,0
25578422,NEG,0
25578645,NEG,0
25578755,NEG,0
25578893,NEG,0
25579129,NEG,0
25579211,NEG,0
25579311,NEG,0
25579380,NEG,0
25579575,NEG,0
25580232,NEG,0
25580398,NEG,0
25581262,NEG,0
25581322,NEG,0
25582550,NEG,0
25582751,NEG,0
25582808,NEG,0
25582914,NEG,0
25583062,NEG,0
25583222,NEG,0
25583841,NEG,0
25583923,NEG,0
25583936,NEG,0
25584039,NEG,0
25584124,NEG,0
25584253,NEG,0
25584262,NEG,0
25584454,NEG,0
25584476,NEG,0
25584551,NEG,0
25584730,NEG,0
25584749,NEG,0
25584759,NEG,0
25585092,NEG,0
25585308,NEG,0
25585484,NEG,0
25585626,NEG,0
25585695,NEG,0
25585739,NEG,0
25585811,NEG,0
25585871,NEG,0
25586040,NEG,0
25586084,NEG,0
25586414,NEG,0
25586512,NEG,0
25586556,NEG,0
25586628,NEG,0
25586688,NEG,0
25586810,NEG,0
25587071,NEG,0
25587300,NEG,0
25587407,NEG,0
25587853,NEG,0
25587884,NEG,0
25588111,NEG,0
25588701,NEG,0
25589091,NEG,0
25589251,NEG,0
25589895,NEG,0
25589898,NEG,0
25589901,NEG,0
25589936,NEG,0
25590005,NEG,0
25590090,NEG,0
25590417,NEG,0
25590448,NEG,0
25590655,NEG,0
25590819,NEG,0
25591199,NEG,0
25591397,NEG,0
25591805,NEG,0
25591896,NEG,0
25592132,NEG,0
25592289,NEG,0
25592415,NEG,0
25592471,NEG,0
25592499,NEG,0
25592603,NEG,0
25592707,NEG,0
25593046,NEG,0
25593442,NEG,0
25593451,NEG,0
25593552,NEG,0
25593674,NEG,0
25593998,NEG,0
25594011,NEG,0
25594133,NEG,0
25594193,NEG,0
25594488,NEG,0
25594567,NEG,0
25594724,NEG,0
25594746,NEG,0
25594991,NEG,0
25595449,NEG,0
25595506,NEG,0
25595698,NEG,0
25595713,NEG,0
25595833,NEG,0
25595870,NEG,0
25596006,NEG,0
25596075,NEG,0
25596163,NEG,0
25596398,NEG,0
25596439,NEG,0
25596467,NEG,0
25596521,NEG,0
25596552,NEG,0
25596690,NEG,0
25596785,NEG,0
25596976,NEG,0
25597077,NEG,0
25597140,NEG,0
25597180,NEG,0
25597532,NEG,0
25597586,NEG,0
25597868,NEG,0
25598044,NEG,0
25598318,NEG,0
25598425,NEG,0
25598440,NEG,0
25598472,NEG,0
25598604,NEG,0
25598764,NEG,0
25598802,NEG,0
25598871,NEG,0
25599097,NEG,0
25599216,NEG,0
25599329,NEG,0
25599427,NEG,0
25599508,NEG,0
25599518,NEG,0
25599634,NEG,0
25599838,NEG,0
25600052,NEG,0
25600266,NEG,0
25600460,NEG,0
25600520,NEG,0
25600844,NEG,0
25600903,NEG,0
25600960,NEG,0
25601023,NEG,0
25601839,NEG,0
25601946,NEG,0
25601971,NEG,0
25602009,NEG,0
25602201,NEG,0
25602289,NEG,0
25602487,NEG,0
25602559,NEG,0
25602603,NEG,0
25602694,NEG,0
25602766,NEG,0
25602779,NEG,0
25603291,NEG,0
25603429,NEG,0
25603724,NEG,0
25603816,NEG,0
25603847,NEG,0
25603951,NEG,0
25604139,NEG,0
25604192,NEG,0
25604199,NEG,0
25604315,NEG,0
25604739,NEG,0
25604968,NEG,0
25604975,NEG,0
25605330,NEG,0
25605612,NEG,0
25605832,NEG,0
25606464,NEG,0
25606511,NEG,0
25606568,NEG,0
25606699,NEG,0
25606806,NEG,0
25606816,NEG,0
25607004,NEG,0
25607029,NEG,0
25607202,NEG,0
25607359,NEG,0
25607629,NEG,0
25607717,NEG,0
25608110,NEG,0
25608343,NEG,0
25608547,NEG,0
25608613,NEG,0
25608817,NEG,0
25609062,NEG,0
25609084,NEG,0
25609477,NEG,0
25610114,NEG,0
25610187,NEG,0
25610388,NEG,0
25610532,NEG,0
25610752,NEG,0
25610802,NEG,0
25611817,NEG,0
25612024,NEG,0
25612596,NEG,0
25613155,NEG,0
25613203,NEG,0
25613444,NEG,0
25613473,NEG,0
25613589,NEG,0
25613840,NEG,0
25613938,NEG,0
25614277,NEG,0
25614371,NEG,0
25614406,NEG,0
25614544,NEG,0
25615053,NEG,0
25615128,NEG,0
25615848,NEG,0
25616379,NEG,0
25616451,NEG,0
25617070,NEG,0
25617434,NEG,0
25617466,NEG,0
25618744,NEG,0
25618798,NEG,0
25619043,NEG,0
25619583,NEG,0
25619743,NEG,0
25619812,NEG,0
25620017,NEG,0
25620086,NEG,0
25620457,NEG,0
25621151,NEG,0
25621368,NEG,0
25621572,NEG,0
25621911,NEG,0
25622307,NEG,0
25623165,NEG,0
25623513,NEG,0
25623598,NEG,0
25623633,NEG,0
25623692,NEG,0
25623871,NEG,0
25623934,NEG,0
25623944,NEG,0
25624566,NEG,0
25624651,NEG,0
25624896,NEG,0
25625307,NEG,0
25625810,NEG,0
25625891,NEG,0
25626011,NEG,0
25626294,NEG,0
25626300,NEG,0
25626806,NEG,0
25626919,NEG,0
25627016,NEG,0
25627120,NEG,0
25627192,NEG,0
25627205,NEG,0
25627308,NEG,0
25627666,NEG,0
25627783,NEG,0
25627855,NEG,0
25627868,NEG,0
25627874,NEG,0
25627883,NEG,0
25627934,NEG,0
25628292,NEG,0
25628354,NEG,0
25628593,NEG,0
25628656,NEG,0
25628694,NEG,0
25628766,NEG,0
25628964,NEG,0
25629124,NEG,0
25629152,NEG,0
25629303,NEG,0
25629401,NEG,0
25629501,NEG,0
25629573,NEG,0
25629731,NEG,0
25630626,NEG,0
25630874,NEG,0
25630962,NEG,0
25631000,NEG,0
25631125,NEG,0
25631857,NEG,0
25631886,NEG,0
25631958,NEG,0
25632131,NEG,0
25632313,NEG,0
25632344,NEG,0
25632369,NEG,0
25632461,NEG,0
25632665,NEG,0
25632834,NEG,0
25633130,NEG,0
25633387,NEG,0
25633548,NEG,0
25633664,NEG,0
25633667,NEG,0
25633893,NEG,0
25634192,NEG,0
25634201,NEG,0
25634276,NEG,0
25634851,NEG,0
25635147,NEG,0
25635354,NEG,0
25635404,NEG,0
25635411,NEG,0
25635822,NEG,0
25636121,NEG,0
25636812,NEG,0
25636840,NEG,0
25637006,NEG,0
25637047,NEG,0
25637204,NEG,0
25637566,NEG,0
25637710,NEG,0
25637764,NEG,0
25637983,NEG,0
25638257,NEG,0
25638474,NEG,0
25638684,NEG,0
25639064,NEG,0
25639089,NEG,0
25639111,NEG,0
25639724,NEG,0
25639821,NEG,0
25640192,NEG,0
25640349,NEG,0
25640365,NEG,0
28259734,NEG,0
28260189,NEG,0
28260271,NEG,0
28260393,NEG,0
28260632,NEG,0
28260673,NEG,0
28261295,NEG,0
28261311,NEG,0
28261336,NEG,0
28261549,NEG,0
28261820,NEG,0
28261842,NEG,0
28262222,NEG,0
28262329,NEG,0
28262750,NEG,0
28263010,NEG,0
28263180,NEG,0
28263579,NEG,0
28264232,NEG,0
28264276,NEG,0
28264534,NEG,0
28264656,NEG,0
28264741,NEG,0
28264795,NEG,0
28265115,NEG,0
28265162,NEG,0
28265263,NEG,0
28265480,NEG,0
28265517,NEG,0
28265649,NEG,0
28265803,NEG,0
28265882,NEG,0
28266127,NEG,0
28266152,NEG,0
28266494,NEG,0
28266846,NEG,0
28266849,NEG,0
28266966,NEG,0
28267207,NEG,0
28267537,NEG,0
28267839,NEG,0
28267902,NEG,0
28268043,NEG,0
28268423,NEG,0
28268684,NEG,0
28268835,NEG,0
28269171,NEG,0
28269859,NEG,0
28269944,NEG,0
28270035,NEG,0
28270073,NEG,0
28270233,NEG,0
28270308,NEG,0
28270352,NEG,0
28270484,NEG,0
28270503,NEG,0
28270553,NEG,0
28270566,NEG,0
28271153,NEG,0
28271241,NEG,0
28271244,NEG,0
28271251,NEG,0
28271574,NEG,0
28272297,NEG,0
28272545,NEG,0
28272774,NEG,0
28272859,NEG,0
28272957,NEG,0
28273114,NEG,0
28273629,NEG,0
28274144,NEG,0
28274241,NEG,0
28275574,NEG,0
28275693,NEG,0
28276381,NEG,0
28276406,NEG,0
28276651,NEG,0
28276673,NEG,0
28276830,NEG,0
28277169,NEG,0
28278093,NEG,0
28278096,NEG,0
28278505,NEG,0
28278514,NEG,0
28278712,NEG,0
28279491,NEG,0
28280534,NEG,0
28280908,NEG,0
28281351,NEG,0
28281624,NEG,0
28281847,NEG,0
28282143,NEG,0
28282699,NEG,0
28283101,NEG,0
28283208,NEG,0
28283537,NEG,0
28283767,NEG,0
28283896,NEG,0
28283949,NEG,0
28283955,NEG,0
28284015,NEG,0
28284439,NEG,0
28284618,NEG,0
28284829,NEG,0
28284838,NEG,0
28285017,NEG,0
28285202,NEG,0
28285206,NEG,0
28285432,NEG,0
28285828,NEG,0
28286101,NEG,0
28286120,NEG,0
28286154,NEG,0
28286437,NEG,0
28286572,NEG,0
28286622,NEG,0
28287094,NEG,0
28287147,NEG,0
28287380,NEG,0
28287392,NEG,0
28287468,NEG,0
28287486,NEG,0
28287490,NEG,0
28287829,NEG,0
28287977,NEG,0
28288030,NEG,0
28288448,NEG,0
28288771,NEG,0
28288910,NEG,0
28289007,NEG,0
28289208,NEG,0
28290418,NEG,0
28290628,NEG,0
28290876,NEG,0
28291401,NEG,0
28291533,NEG,0
28291552,NEG,0
28291797,NEG,0
28291954,NEG,0
28291957,NEG,0
28292962,NEG,0
28293346,NEG,0
28293525,NEG,0
28293594,NEG,0
28293600,NEG,0
28293650,NEG,0
28293663,NEG,0
28293713,NEG,0
28293738,NEG,0
28294382,NEG,0
28294681,NEG,0
28295271,NEG,0
28295306,NEG,0
28295318,NEG,0
28295617,NEG,0
28295714,NEG,0
28296082,NEG,0
28296113,NEG,0
28296528,NEG,0
28296597,NEG,0
28296889,NEG,0
28296924,NEG,0
28297260,NEG,0
28297263,NEG,0
28297282,NEG,0
28297423,NEG,0
28297486,NEG,0
28297530,NEG,0
28298130,NEG,0
28298140,NEG,0
28298231,NEG,0
28299063,NEG,0
28299355,NEG,0
28299541,NEG,0
28299572,NEG,0
28299779,NEG,0
28299789,NEG,0
28300380,NEG,0
28300640,NEG,0
28301030,NEG,0
28301316,NEG,0
28301325,NEG,0
28301913,NEG,0
28301928,NEG,0
28301944,NEG,0
28301966,NEG,0
28302437,NEG,0
28302893,NEG,0
28303443,NEG,0
28304043,NEG,0
28304071,NEG,0
28304121,NEG,0
28304149,NEG,0
28304382,NEG,0
28304561,NEG,0
28304633,NEG,0
28304702,NEG,0
28304828,NEG,0
28305007,NEG,0
28305073,NEG,0
28305205,NEG,0
28305365,NEG,0
28305447,NEG,0
28305485,NEG,0
28305569,NEG,0
28305588,NEG,0
28305607,NEG,0
28306104,NEG,0
28306188,NEG,0
28306468,NEG,0
28306581,NEG,0
28307181,NEG,0
28307404,NEG,0
28307712,NEG,0
28307715,NEG,0
28308045,NEG,0
28308054,NEG,0
28308306,NEG,0
28308438,NEG,0
28308708,NEG,0
28308793,NEG,0
28309006,NEG,0
28309346,NEG,0
28309471,NEG,0
28309632,NEG,0
28310445,NEG,0
28310970,NEG,0
28311052,NEG,0
28311083,POS,0
28311089,NEG,0
28311177,NEG,0
28311570,NEG,0
28311758,NEG,0
28312198,NEG,0
28312500,NEG,0
28312933,NEG,0
28313574,NEG,0
28313690,NEG,0
28314067,NEG,0
28314162,NEG,0
28314881,NEG,0
28314928,NEG,0
28314982,NEG,0
28315208,NEG,0
28315648,NEG,0
28315679,NEG,0
28316006,NEG,0
28316025,NEG,0
28316370,POS,0
28316637,NEG,0
28316662,NEG,0
28317165,NEG,0
28317171,NEG,0
28317401,NEG,0
28317495,NEG,0
28318120,NEG,0
28318444,NEG,0
28318855,NEG,0
28319339,NEG,0
28319342,NEG,0
28319587,NEG,0
28319942,NEG,0
28320077,NEG,0
28320589,NEG,0
28320674,NEG,0
28320775,NEG,0
28320819,NEG,0
28320882,NEG,0
28321161,NEG,0
28321183,NEG,0
28321240,NEG,0
28321620,NEG,0
28321771,NEG,0
28322207,NEG,0
28322214,NEG,0
28322239,NEG,0
28322273,NEG,0
28322418,NEG,0
28322459,NEG,0
28322660,NEG,0
28322701,NEG,0
28322880,NEG,0
28322911,NEG,0
28322980,NEG,0
28322990,NEG,0
28323411,NEG,0
28323508,NEG,0
28323662,NEG,0
28324202,NEG,0
28324413,NEG,0
28324454,NEG,0
28325135,NEG,0
28325289,NEG,0
28325537,NEG,0
28326266,NEG,0
28326332,NEG,0
28326417,NEG,0
28326448,NEG,0
28326480,NEG,0
28326763,NEG,0
28326873,NEG,0
28327086,NEG,0
28327108,NEG,0
28327312,NEG,0
28327338,NEG,0
28327363,NEG,0
28327407,NEG,0
28327639,NEG,0
28327765,NEG,0
28327815,NEG,0
28328239,NEG,0
28328440,NEG,0
28328918,NEG,0
28331488,NEG,0
28331667,NEG,0
28331918,NEG,0
28331937,NEG,0
28332304,NEG,0
28332333,NEG,0
28332348,NEG,0
28332496,NEG,0
28332741,NEG,0
28332904,NEG,0
28333322,NEG,0
28333511,NEG,0
28333517,NEG,0
28334101,NEG,0
28334290,NEG,0
36714783,NEG,0
36714875,NEG,0
36715076,NEG,0
36715242,NEG,0
36715723,NEG,0
36715870,NEG,0
36716040,NEG,0
36716584,NEG,0
36716738,NEG,0
36717089,NEG,0
36717828,NEG,0
36718751,NEG,0
36718871,NEG,0
36718911,NEG,0
36719376,NEG,0
36719942,NEG,0
36719964,NEG,0
36720423,NEG,0
36720617,NEG,0
36720778,NEG,0
36720925,NEG,0
36721007,NEG,0
36721016,NEG,0
36721183,NEG,0
36721287,NEG,0
36721522,NEG,0
36721714,NEG,0
36722003,NEG,0
36722163,NEG,0
36722176,NEG,0
36722204,NEG,0
36722295,NEG,0
36723630,NEG,0
36723655,NEG,0
36723875,NEG,0
36724218,NEG,0
36724277,NEG,0
36724460,NEG,0
36724478,NEG,0
36725066,NEG,0
36725292,NEG,0
36725421,NEG,0
36725518,NEG,0
36725537,NEG,0
36726087,NEG,0
36726109,NEG,0
36726260,NEG,0
36726360,NEG,0
36726520,NEG,0
36726580,NEG,0
36727152,NEG,0
36727340,NEG,0
36727667,NEG,0
36727931,NEG,0
36728220,NEG,0
36728421,NEG,0
36728427,NEG,0
36728895,NEG,0
36729386,NEG,0
36730020,NEG,0
36730784,NEG,0
36730884,NEG,0
36731129,NEG,0
36731478,NEG,0
36731673,NEG,0
36731902,NEG,0
36732314,NEG,0
36732354,NEG,0
36732590,NEG,0
36732863,NEG,0
36732879,NEG,0
36732945,NEG,0
36733118,NEG,0
36733583,NEG,0
36733592,NEG,0
36733642,NEG,0
36733950,NEG,0
36733988,NEG,0
36734023,NEG,0
36734343,NEG,0
36734384,NEG,0
36734525,NEG,0
36734902,NEG,0
36734905,NEG,0
36734946,NEG,0
36735750,NEG,0
36736420,NEG,0
36736596,NEG,0
36736793,NEG,0
36737180,NEG,0
36737240,NEG,0
36737761,NEG,0
36738056,NEG,0
36738160,NEG,0
36738163,NEG,0
36738895,NEG,0
36738958,NEG,0
36739134,NEG,0
36739379,NEG,0
36739514,NEG,0
36739775,NEG,0
36739778,NEG,0
36740915,NEG,0
36740984,NEG,0
36741713,NEG,0
36741939,NEG,0
36742260,NEG,0
36742558,NEG,0
36742700,NEG,0
36743234,NEG,0
36743542,NEG,0
36744230,NEG,0
36744277,NEG,0
36745913,NEG,0
36745926,NEG,0
36745979,NEG,0
36746906,NEG,0
36747443,NEG,0
36748103,NEG,0
36748546,NEG,0
36748885,NEG,0
36749184,NEG,0
36749313,NEG,0
36750717,NEG,0
36750783,NEG,0
36750786,NEG,0
36751732,NEG,0
36753158,NEG,0
36753167,NEG,0
36753786,NEG,0
36753928,NEG,0
36754679,NEG,0
36755489,NEG,0
36755850,NEG,0
36757723,NEG,0
36758002,NEG,0
36758163,NEG,0
36758612,NEG,0
36758703,NEG,0
36758737,NEG,0
36758781,NEG,0
36759143,NEG,0
36759403,NEG,0
36760176,NEG,0
36760192,NEG,0
36761364,NEG,0
36761424,NEG,0
36761647,NEG,0
36761747,NEG,0
36763547,NEG,0
36763673,NEG,0
36763777,NEG,0
36763824,NEG,0
36764242,NEG,0
36764744,NEG,0
36765479,NEG,0
36765690,NEG,0
36766057,NEG,0
36766331,NEG,0
36766708,NEG,0
36766984,NEG,0
36767264,NEG,0
36769554,NEG,0
36769937,NEG,0
36770349,NEG,0
36771298,NEG,0
31866398,NEG,0
31866794,NEG,0
31866813,NEG,0
31867158,NEG,0
31867479,NEG,0
31867853,NEG,0
31868450,NEG,0
31868610,NEG,0
31869028,NEG,0
31869156,NEG,0
31869260,NEG,0
31869515,NEG,0
31869669,NEG,0
31870206,NEG,0
31870278,NEG,0
31870781,NEG,0
31870922,NEG,0
31871192,NEG,0
31871330,NEG,0
31871695,NEG,0
31871802,NEG,0
31871827,NEG,0
31871871,NEG,0
31871921,NEG,0
31872044,NEG,0
31872282,NEG,0
31872480,NEG,0
31872779,POS,1
31872788,NEG,0
31872870,NEG,0
31873203,NEG,0
31873586,NEG,0
31873640,NEG,0
31873690,NEG,0
31874365,NEG,0
31874620,NEG,0
31875835,NEG,0
31876520,NEG,0
31876725,NEG,0
31877183,NEG,0
31878320,NEG,0
31878383,NEG,0
31878723,NEG,0
31878977,NEG,0
31879269,NEG,0
31879420,NEG,0
31879631,NEG,0
31880428,NEG,0
31880645,NEG,0
31881773,NEG,0
31881783,NEG,0
31881943,NEG,0
31881987,NEG,0
31882339,NEG,0
31882515,NEG,0
31882741,NEG,0
31883347,NEG,0
31883350,NEG,0
31884060,NEG,0
31884475,NEG,0
31885150,NEG,0
31885936,NEG,0
31886372,NEG,0
31887318,NEG,0
31887931,NEG,0
31888892,NEG,0
31889439,NEG,0
31890035,NEG,0
31890431,NEG,0
31890959,NEG,0
31891097,NEG,0
31892008,NEG,0
31893014,NEG,0
31893538,NEG,0
31895276,NEG,0
31895731,NEG,0
31897321,NEG,0
31897748,NEG,0
31898914,NEG,0
31899225,NEG,0
31899287,NEG,0
31899906,NEG,0
31901069,NEG,0
31901886,NEG,0
31902055,NEG,0
31902344,NEG,0
31902756,NEG,0
31902903,NEG,0
31903042,NEG,0
31904396,NEG,0
31904525,NEG,0
31904682,NEG,0
31905011,NEG,0
31905228,NEG,0
31905558,NEG,0
31905976,NEG,0
31906161,NEG,0
31907829,NEG,0
31907855,NEG,0
31908583,NEG,0
31908957,NEG,0
31910113,NEG,0
31910148,NEG,0
31910239,NEG,0
31910330,NEG,0
31910946,NEG,0
31911034,NEG,0
31911326,NEG,0
31911948,NEG,0
31912309,NEG,0
31912837,NEG,0
31912891,NEG,0
31913010,NEG,0
31913227,NEG,0
31913233,NEG,0
31914276,POS,0
31914364,NEG,0
31914791,NEG,0
31915197,NEG,0
31915727,NEG,0
31916048,NEG,0
31916192,NEG,0
31916283,NEG,0
31916353,NEG,0
31916723,NEG,0
31916739,NEG,0
31916789,NEG,0
31917025,NEG,0
